"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"mikisoeradinata76","@mikisoerad84042","2025-02-20T04:07:06.000Z","PPN 12 % jga ga jdi","0","0","0","120","[]","[]","https://x.com/mikisoerad84042/status/1892425721991094700","tweet_id:1892425721991094700","['@Tan_Mar3M']"
"HIMAKOM FISIP UNRI","@himakomur","2025-02-20T03:35:24.000Z","[ADVOTALK]

Hey there IKOMERSDinas Advokasi dan Sosial Politik hadir dengan Advotalk, sebuah podcast yang kali ini membahas mengenai ""Policy and Impact: PPN 12%"".

Kebijakan mengenai naiknya PPN menjadi 12% langsung menjadi perbincangan di berbagai kalangan-","1","0","0","58","[]","[]","https://x.com/himakomur/status/1892417743510765996","tweet_id:1892417743510765996","[]"
"KP2KP Rantau","@pajakrantau","2025-02-20T03:31:28.000Z","#KawanPajak ingin tahu apa saja yang termasuk barang mewah? Pajak Pertambahan Nilai (PPN) 12% hanya dikenakan pada barang mewah. Sedangkan pada barang dan jasa lainnya, nilai PPN tetap sama.","1","0","0","46","['#KawanPajak']","[]","https://x.com/pajakrantau/status/1892416756565889441","tweet_id:1892416756565889441","[]"
"KATHELYN.","@rhodwyl","2025-02-20T03:16:00.000Z","PPN 12% gak jadi?","0","0","0","13","[]","[]","https://x.com/rhodwyl/status/1892412863853039659","tweet_id:1892412863853039659","['@jetheazar']"
"ann","@cygnovertune","2025-02-20T02:43:23.000Z","woe itu almet kampus gua, malah dijadiin fitnah gerinda anjing, itu cuma duit mainan dan udh di konfirmasi ama bem kampus gua, duit mainan itu digunain buat nyindir ppn 12%","0","0","0","140","[]","[]","https://x.com/cygnovertune/status/1892404656350842983","tweet_id:1892404656350842983","['@tanyarlfes']"
"dadikjaya selalu","@DadikjayaS38594","2025-02-20T02:26:54.000Z","ya boleh aja, kalo gak mau ya gak usah datang. Lagian urusan cemen gini, PPN 12% kau diam aja","0","0","0","62","[]","[]","https://x.com/DadikjayaS38594/status/1892400506561056990","tweet_id:1892400506561056990","['@ferizandra']"
"etios","@3tios16","2025-02-20T01:28:08.000Z","Dirinya Harus ngalamin langsung; kehabisan gas melon, dipecat, harga sembako ga kebeli, ga bs bayar sekolah, PPN 12%, ..","0","0","0","26","[]","[]","https://x.com/3tios16/status/1892385716182659501","tweet_id:1892385716182659501","['@Tan_Mar3M']"
"sept","@ndhsept","2025-02-20T01:24:45.000Z","ga ngehasilin apa-apa? 
kemarin waktu demo PPN 12% dan akhirnya ppn batal naik itu km pikir murni karna belas kasihan pemerintah doang?","0","0","1","54","[]","[]","https://x.com/ndhsept/status/1892384866815144419","tweet_id:1892384866815144419","['@saninisaa', '@BikinNgamukKamu']"
"Keyla","@Alfdelyn","2025-02-19T23:42:47.000Z","Tapera, ppn 12% mereka demo buat rahang keluarga lu ga miring bacot lu kemana?","0","0","0","125","[]","[]","https://x.com/Alfdelyn/status/1892359204087705928","tweet_id:1892359204087705928","['@Bank_Joee_', '@Kimberley_PS08', '@Bhar4ta_ja', '@florieliciouss', '@bengkeldodo', '@Ndons_Back', '@are_inismyname', '@99propaganda', '@IrawanRommi', '@BANGSAygSUJUD', '@naylaodre']"
"relaxnchill","@juzaseilyboi","2025-02-19T22:52:20.000Z","Kalo emg ada pun, duit nya drmn buat nonton? Tiket konser pasti kena ppn 12% jg","0","0","2","30","[]","[]","https://x.com/juzaseilyboi/status/1892346508881666392","tweet_id:1892346508881666392","['@velvetthorns_', '@chizuuchiz', '@HanYooRi_9517']"
"OutOfYourLeague","@mosellshocker","2025-02-19T17:18:14.000Z","bagian mana gw bela Jokowi?
issue yg mana yg berdampak lgsg saat ini? efisiensi? PPN 12% yg dibatalin + dikasih kompensasi paket ekonomi? MBG? ngubek2 berita lama? if it still relevant then it still valid. so why not? utk topik2 diatas, kasi argumen lu, sini gw counter","0","0","0","84","[]","[]","https://x.com/mosellshocker/status/1892262429532340411","tweet_id:1892262429532340411","['@nozelism']"
